timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration,syn_flag,rst_flag,fin_flag,ack_flag,psh_flag,urg_flag,failed,scenario_id,label
1700603000.0624363,192.168.1.168,203.0.113.22,65365,80,6,11,2442,2.5031035584670174,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603000.3995857,192.168.1.112,203.0.113.26,53632,8080,6,14,5530,0.2997248666277623,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603000.6609547,192.168.1.165,203.0.113.26,53844,8080,6,15,5265,4.688368024914155,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603001.2575214,192.168.1.158,203.0.113.23,63225,443,6,5,1155,3.5343967065088937,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603001.5570936,192.168.1.159,203.0.113.21,55831,80,6,8,2904,0.5081392284907128,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603001.5983562,192.168.1.138,203.0.113.18,59690,443,6,22,6446,1.7184510310272594,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603001.923567,192.168.1.113,203.0.113.24,53214,443,6,10,1210,3.075373295697935,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603002.2278297,192.168.1.198,203.0.113.20,58738,443,6,22,2068,0.39566919568204983,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603002.2361243,192.168.1.138,203.0.113.29,59078,80,6,14,3220,2.5140715451018445,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603003.366949,192.168.1.189,203.0.113.11,58333,443,6,14,2478,3.244910146143395,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603004.0222,192.168.1.147,203.0.113.11,59068,8080,6,9,1467,2.0367853712407737,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603004.9298968,192.168.1.135,203.0.113.16,52953,8080,6,9,1998,3.9860609707759114,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603004.9914644,192.168.1.141,203.0.113.17,55935,80,6,17,4913,2.4754878755214347,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603005.0838003,192.168.1.125,203.0.113.12,63231,8080,6,7,1232,0.7110248027315609,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603005.1412752,192.168.1.127,203.0.113.10,58766,443,6,14,3402,4.4482150118485375,1,1,0,1,0,0,True,trace_multistage_03,BENIGN
1700603005.9677954,192.168.1.148,203.0.113.16,58838,80,6,11,2189,0.3764528666217757,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603006.037538,192.168.1.199,203.0.113.18,50060,80,6,12,2808,4.544660020372591,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603006.3932292,192.168.1.185,203.0.113.17,55642,8080,6,29,6148,3.871032619458564,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603006.8647325,192.168.1.154,203.0.113.26,64603,80,6,5,920,0.40949143842013513,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603009.4132347,192.168.1.100,203.0.113.13,56753,80,6,16,2384,3.490924623755882,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603009.4939647,192.168.1.143,203.0.113.19,53865,53,17,14,1792,1.6657976244240842,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603009.5707176,192.168.1.173,203.0.113.16,51372,53,17,18,2862,3.616008291001496,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603009.7471175,192.168.1.171,203.0.113.15,64807,8080,6,12,1164,2.05247099790561,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603009.8474293,192.168.1.142,203.0.113.18,64949,443,6,12,2940,1.4882954946480123,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603010.4261262,192.168.1.108,203.0.113.15,55383,80,6,9,1827,2.120130215269328,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603010.9712284,192.168.1.182,203.0.113.15,57459,443,6,16,1568,2.9932802550691973,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603011.250122,192.168.1.137,203.0.113.12,50049,53,17,18,1926,2.200189028319431,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603011.5029118,192.168.1.129,203.0.113.16,51813,443,6,17,5712,2.687575476756963,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603011.733903,192.168.1.107,203.0.113.23,56434,8080,6,29,8004,0.3027549261695423,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603011.848529,192.168.1.127,203.0.113.28,62226,80,6,16,5344,1.6297537935930186,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603012.0625,192.168.1.133,203.0.113.27,51971,443,6,5,750,0.594820729106348,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603012.2303052,192.168.1.113,203.0.113.13,52823,443,6,24,2616,2.539210510852652,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603012.289966,192.168.1.132,203.0.113.24,65057,443,6,23,7107,4.428924673980521,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603012.5451581,192.168.1.109,203.0.113.14,58757,53,17,17,4097,0.9371196870212722,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603012.823189,192.168.1.184,203.0.113.16,57006,80,6,14,1750,2.2187011783892387,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603014.3804393,192.168.1.170,203.0.113.18,52336,443,6,28,8960,0.663810702463792,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603014.43755,192.168.1.176,203.0.113.17,61931,80,6,28,11004,0.1718786326285722,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603014.5207984,192.168.1.187,203.0.113.28,63912,8080,6,29,10817,0.22125201255683685,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603014.9765947,192.168.1.102,203.0.113.18,63760,53,17,12,4752,0.44168180633092535,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603015.3584995,192.168.1.101,203.0.113.18,52489,8080,6,22,2706,4.8853943009860945,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603015.6531022,192.168.1.161,203.0.113.15,55637,8080,6,12,2832,2.5020988329915697,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603015.7042675,192.168.1.115,203.0.113.10,60952,8080,6,10,3380,4.385511240767754,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603015.7577627,192.168.1.171,203.0.113.22,65139,53,17,20,7540,3.7017526031639942,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603016.2489355,192.168.1.109,203.0.113.25,62527,443,6,26,4992,2.736259408514159,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603016.7583988,192.168.1.105,203.0.113.13,64608,8080,6,8,1488,0.14785509134591462,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603016.8128836,192.168.1.187,203.0.113.21,64545,8080,6,20,2040,0.444206441929054,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603016.925624,192.168.1.197,203.0.113.18,62690,8080,6,29,8671,0.3930126338095895,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603017.380569,192.168.1.198,203.0.113.18,54148,8080,6,28,9576,1.522715397881298,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603017.9390216,192.168.1.158,203.0.113.26,49182,80,6,26,2106,0.9294696996776184,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603018.4742978,192.168.1.101,203.0.113.29,64312,443,6,16,3824,1.8706545600835927,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603018.6141372,192.168.1.156,203.0.113.26,49174,8080,6,18,6516,3.201112104971293,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603019.4601762,192.168.1.118,203.0.113.18,60797,443,6,19,5776,3.967249288311799,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603019.7032034,192.168.1.170,203.0.113.27,52291,80,6,8,2576,3.1802157471199965,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603020.1708734,192.168.1.122,203.0.113.28,56000,8080,6,20,7520,3.773125718581561,1,1,0,1,0,0,True,trace_multistage_03,BENIGN
1700603021.2561986,192.168.1.150,203.0.113.20,57310,80,6,11,2563,0.6569265003775128,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603022.2406917,192.168.1.135,203.0.113.11,57832,443,6,20,3660,4.653778370582622,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603022.503967,192.168.1.133,203.0.113.29,51290,53,17,27,4698,4.336436432883982,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603022.8991241,192.168.1.177,203.0.113.20,60616,80,6,29,4959,2.867513866272722,1,0,1,1,0,0,False,trace_multistage_03,BENIGN
1700603023.2942955,192.168.1.177,203.0.113.17,63073,443,6,9,3204,2.858859458400011,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603023.370606,192.168.1.175,203.0.113.11,59126,53,17,17,6766,0.2428827793963476,0,0,0,0,0,0,False,trace_multistage_03,BENIGN
1700603023.3897696,192.168.1.108,203.0.113.27,59533,8080,6,25,2175,4.005390069078994,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
1700603024.1334734,192.168.1.160,203.0.113.24,56030,443,6,5,1235,0.5227848000690931,1,0,1,1,1,0,False,trace_multistage_03,BENIGN
