timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration,syn_flag,rst_flag,fin_flag,ack_flag,psh_flag,urg_flag,failed,scenario_id,label
1700302000.1257453,198.51.100.55,192.168.1.50,45825,21,6,8,848,1.00240951051753,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302000.6992445,198.51.100.55,192.168.1.50,49454,22,6,11,1199,1.3375685251516498,1,0,1,1,1,0,False,trace_bruteforce_02,SSH-Patator
1700302000.9219217,198.51.100.55,192.168.1.50,52931,22,6,10,840,1.3962692265851593,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302001.5522175,198.51.100.55,192.168.1.50,44060,22,6,13,1417,1.8182568413283091,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302001.8603141,198.51.100.55,192.168.1.50,56462,21,6,13,1196,1.4695792690461833,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302001.8617566,198.51.100.55,192.168.1.50,51307,22,6,13,1365,1.7529849004967077,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302001.9961176,198.51.100.55,192.168.1.50,57186,21,6,12,1236,1.7456433870409271,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302002.0123372,198.51.100.55,192.168.1.50,43259,22,6,14,1470,0.5400010192537341,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302002.7196755,198.51.100.55,192.168.1.50,51902,21,6,10,910,1.8439167409345945,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302002.720916,198.51.100.55,192.168.1.50,58513,22,6,10,1160,1.6072327226036018,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302003.6488478,198.51.100.55,192.168.1.50,49948,22,6,8,856,1.0060499813311885,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302003.661579,198.51.100.55,192.168.1.50,43017,21,6,8,872,1.9748865159183198,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302003.984356,198.51.100.55,192.168.1.50,54958,22,6,10,1000,1.3899681369876058,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302004.0945804,198.51.100.55,192.168.1.50,54841,22,6,10,1010,0.7694918809659121,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302004.7170012,198.51.100.55,192.168.1.50,54423,22,6,8,680,0.9370161483477537,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302005.507528,198.51.100.55,192.168.1.50,40049,21,6,14,1568,1.6179957770281428,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302005.8096154,198.51.100.55,192.168.1.50,49317,22,6,14,1176,1.2360485466313378,1,0,1,1,1,0,False,trace_bruteforce_02,SSH-Patator
1700302005.9206383,198.51.100.55,192.168.1.50,43307,22,6,13,1066,1.8384530361225544,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302006.1171162,198.51.100.55,192.168.1.50,41351,21,6,9,1053,0.961325604444217,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302006.2182255,198.51.100.55,192.168.1.50,47778,21,6,9,837,1.1867139665925348,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302006.8672154,198.51.100.55,192.168.1.50,46582,22,6,8,936,0.7558159040565066,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302006.8905947,198.51.100.55,192.168.1.50,43106,21,6,10,1020,1.4350890984902835,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302007.096838,198.51.100.55,192.168.1.50,58606,22,6,9,783,0.9648113532918576,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302007.4952157,198.51.100.55,192.168.1.50,42969,22,6,13,1352,1.2927347442236454,1,1,0,1,1,0,True,trace_bruteforce_02,SSH-Patator
1700302007.825189,198.51.100.55,192.168.1.50,49122,21,6,9,981,1.8535206149886208,1,1,0,1,1,0,True,trace_bruteforce_02,FTP-Patator
1700302007.843775,198.51.100.55,192.168.1.50,53305,22,6,14,1652,1.1328350323750973,1,0,1,1,1,0,False,trace_bruteforce_02,SSH-Patator
