timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration,syn_flag,rst_flag,fin_flag,ack_flag,psh_flag,urg_flag,failed,scenario_id,label
1700103000.5181465,198.51.100.55,192.168.1.50,48721,21,6,14,1470,0.620320290537381,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103000.535656,198.51.100.55,192.168.1.50,46803,21,6,11,1111,1.794230764968468,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103000.8813536,198.51.100.55,192.168.1.50,57324,21,6,13,1274,0.9923467474558259,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103001.2152512,198.51.100.55,192.168.1.50,46784,22,6,10,1010,1.8918137863899656,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103001.591445,198.51.100.55,192.168.1.50,58257,22,6,12,900,1.6012718349202764,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103001.8022346,198.51.100.55,192.168.1.50,44567,22,6,12,864,0.8856155520663965,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103002.045484,198.51.100.55,192.168.1.50,50017,21,6,14,1442,1.9727398271495005,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103002.5662572,198.51.100.55,192.168.1.50,54993,21,6,11,1188,1.850169224727728,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103002.8740132,198.51.100.55,192.168.1.50,46717,21,6,14,1526,1.3938609067607175,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103003.0766456,198.51.100.55,192.168.1.50,41469,22,6,8,872,1.3402057215710488,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103003.8524115,198.51.100.55,192.168.1.50,58452,21,6,10,1140,0.6048792742846596,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103004.333036,198.51.100.55,192.168.1.50,40855,22,6,13,910,1.195194254850172,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103004.393625,198.51.100.55,192.168.1.50,46780,21,6,12,1308,1.9385907103260163,1,0,1,1,1,0,False,trace_bruteforce_delta,FTP-Patator
1700103004.8187196,198.51.100.55,192.168.1.50,47530,21,6,10,890,0.6123139467557337,1,1,0,1,1,0,True,trace_bruteforce_delta,FTP-Patator
1700103004.8428726,198.51.100.55,192.168.1.50,49205,22,6,9,729,1.3024830866715478,1,0,1,1,1,0,False,trace_bruteforce_delta,SSH-Patator
1700103004.9074726,198.51.100.55,192.168.1.50,45457,22,6,9,891,0.5696444265561784,1,1,0,1,1,0,True,trace_bruteforce_delta,SSH-Patator
1700103004.9829507,198.51.100.55,192.168.1.50,59907,21,6,9,648,0.6310476385212123,1,0,1,1,1,0,False,trace_bruteforce_delta,FTP-Patator
1700103005.0512204,198.51.100.55,192.168.1.50,56511,21,6,13,1404,1.438402828858395,1,0,1,1,1,0,False,trace_bruteforce_delta,FTP-Patator
