timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration,syn_flag,rst_flag,fin_flag,ack_flag,psh_flag,urg_flag,failed,scenario_id,label
1700204000.5313294,198.51.100.55,192.168.1.50,49965,8082,6,2,120,0.16472297178384218,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204000.5692706,198.51.100.55,192.168.1.50,50171,4650,6,1,60,0.16745866283263441,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204000.8286848,198.51.100.55,192.168.1.50,41694,4969,6,1,60,0.08820527269525646,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204001.3534966,198.51.100.55,192.168.1.50,49631,7345,6,1,60,0.10098802043651847,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204001.4522593,198.51.100.55,192.168.1.50,52530,7332,6,1,60,0.17663002258685476,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204001.9865863,198.51.100.55,192.168.1.50,51589,3819,6,1,60,0.04155373760978453,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204002.309593,198.51.100.55,192.168.1.50,40296,8494,6,2,120,0.17957962993550985,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204002.800814,198.51.100.55,192.168.1.50,52714,2510,6,1,60,0.07821083273521934,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204002.9142215,198.51.100.55,192.168.1.50,50717,9805,6,1,60,0.03546390200846303,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204003.087384,198.51.100.55,192.168.1.50,43416,4192,6,1,60,0.0819619963757976,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204003.1810136,198.51.100.55,192.168.1.50,49125,1880,6,2,120,0.14131542953503456,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204003.7239516,198.51.100.55,192.168.1.50,52607,7699,6,2,120,0.17840975090895475,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204003.7486796,198.51.100.55,192.168.1.50,54896,3727,6,2,120,0.1456418958247772,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204003.8258462,198.51.100.55,192.168.1.50,42440,5677,6,2,120,0.18291653316419582,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204004.1472518,198.51.100.55,192.168.1.50,46978,9538,6,2,120,0.05633230798469093,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204004.1959898,198.51.100.55,192.168.1.50,51665,6443,6,2,120,0.10597085166559263,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204004.338605,198.51.100.55,192.168.1.50,49779,1915,6,1,60,0.17878593419583813,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204004.4085948,198.51.100.55,192.168.1.50,53711,1860,6,1,60,0.12674183909055672,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204004.646851,198.51.100.55,192.168.1.50,40571,7189,6,1,60,0.1274203187042652,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204004.7613673,198.51.100.55,192.168.1.50,41526,8425,6,1,60,0.1489797974682672,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204005.6397653,198.51.100.55,192.168.1.50,52579,5819,6,2,120,0.018710740585798143,1,0,0,0,0,0,False,trace_recon_04,PortScan
1700204006.1633863,198.51.100.55,192.168.1.50,49726,1694,6,1,60,0.07446003081977585,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204006.2420533,198.51.100.55,192.168.1.50,46820,2463,6,1,60,0.07809218092955368,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204006.2537203,198.51.100.55,192.168.1.50,53714,9465,6,2,120,0.05547378204807196,1,1,0,0,0,0,True,trace_recon_04,PortScan
1700204006.3363626,198.51.100.55,192.168.1.50,53819,8908,6,2,120,0.030418091649215974,1,1,0,0,0,0,True,trace_recon_04,PortScan
