timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration,syn_flag,rst_flag,fin_flag,ack_flag,psh_flag,urg_flag,failed,scenario_id,label
1700203000.935908,198.51.100.55,192.168.1.50,43973,9386,6,2,120,0.1969287765568985,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203001.764719,198.51.100.55,192.168.1.50,46951,5095,6,1,60,0.14699750732714487,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203001.7894118,198.51.100.55,192.168.1.50,48509,7119,6,2,120,0.13016658368479184,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203001.899851,198.51.100.55,192.168.1.50,55031,3813,6,1,60,0.0589116261817363,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203001.9999852,198.51.100.55,192.168.1.50,42488,9532,6,1,60,0.06909728136492131,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203002.1711714,198.51.100.55,192.168.1.50,59646,8293,6,2,120,0.06545454597137867,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203002.9531138,198.51.100.55,192.168.1.50,56116,6963,6,2,120,0.029573924144573924,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203002.9732752,198.51.100.55,192.168.1.50,50807,4543,6,2,120,0.08854062151595853,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203003.0830355,198.51.100.55,192.168.1.50,40694,8335,6,1,60,0.11052261653183433,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203003.13267,198.51.100.55,192.168.1.50,40289,4728,6,2,120,0.19680154088954807,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203003.2050722,198.51.100.55,192.168.1.50,48966,8680,6,1,60,0.0945555341701349,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203003.290087,198.51.100.55,192.168.1.50,42538,2875,6,1,60,0.026336928519813174,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203003.4747474,198.51.100.55,192.168.1.50,47577,4120,6,2,120,0.13094535123540138,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203003.560153,198.51.100.55,192.168.1.50,52963,9012,6,2,120,0.1976636815426611,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203003.9982965,198.51.100.55,192.168.1.50,46286,7687,6,1,60,0.02211964715704913,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203004.3710172,198.51.100.55,192.168.1.50,42137,4733,6,1,60,0.1001700676928662,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203005.1285045,198.51.100.55,192.168.1.50,50262,632,6,2,120,0.04655532055754428,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203005.2584898,198.51.100.55,192.168.1.50,53331,9301,6,1,60,0.0441205321664226,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203005.5179718,198.51.100.55,192.168.1.50,52598,3532,6,2,120,0.18820200353717106,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203006.367238,198.51.100.55,192.168.1.50,49891,3667,6,1,60,0.1519460551848418,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203006.6304233,198.51.100.55,192.168.1.50,59983,3954,6,2,120,0.07473848901378191,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203006.6599023,198.51.100.55,192.168.1.50,55641,1025,6,2,120,0.11844732793138547,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203006.875802,198.51.100.55,192.168.1.50,53400,2632,6,2,120,0.04269738837620176,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203008.2612891,198.51.100.55,192.168.1.50,52649,9293,6,1,60,0.02951113825172487,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203008.399704,198.51.100.55,192.168.1.50,59141,8889,6,1,60,0.016570475576823656,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203008.6619174,198.51.100.55,192.168.1.50,54425,1501,6,1,60,0.08722428740341454,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203008.7559419,198.51.100.55,192.168.1.50,59378,3563,6,1,60,0.13648844751539915,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203008.8930604,198.51.100.55,192.168.1.50,58734,1421,6,1,60,0.06053772215361816,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203008.9747968,198.51.100.55,192.168.1.50,53842,8552,6,1,60,0.1371587288749255,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203008.9853945,198.51.100.55,192.168.1.50,43405,9975,6,1,60,0.07704440380897447,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203009.4608133,198.51.100.55,192.168.1.50,59443,8865,6,2,120,0.10333110336993186,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203009.4619944,198.51.100.55,192.168.1.50,41946,9132,6,1,60,0.17370599358840322,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203009.4759214,198.51.100.55,192.168.1.50,46890,6666,6,1,60,0.015164741305018006,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203009.737621,198.51.100.55,192.168.1.50,44260,3323,6,1,60,0.03962546241381259,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203011.2366333,198.51.100.55,192.168.1.50,45041,444,6,2,120,0.1678803537479889,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203011.620464,198.51.100.55,192.168.1.50,51838,5548,6,2,120,0.031180440557640007,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203012.255975,198.51.100.55,192.168.1.50,55366,1156,6,2,120,0.19598033201038587,1,0,0,0,0,0,False,trace_recon_03,PortScan
1700203012.725771,198.51.100.55,192.168.1.50,55900,1463,6,1,60,0.16430179010186802,1,1,0,0,0,0,True,trace_recon_03,PortScan
1700203012.7476833,198.51.100.55,192.168.1.50,44471,3683,6,1,60,0.06360919030395883,1,0,0,0,0,0,False,trace_recon_03,PortScan
